text,label,source
"Russian annexation of Crimea removes a million residents of the Ukraine that have provided the margin of victory for (Viktor) Yanukovych, the pro-Moscow prime minister in his last election.",0,liar_en
TSA WILL ACCEPT DRIVERS PRIV CARDS FOR ID AT THE AIRPORT,0,liar_en
"Under his leadership, more people in Wisconsin have access to health care.",1,liar_en
Says the Affordable Care Act has already reduced the number of uninsured in Oregon by 10 percent.,0,liar_en
A recent drop in the unemployment rate is questionable because it was calculated over two days of the Thanksgiving week.,2,liar_en
"In 2006, I went out and authored a letter with 24 other senators asking for major reform of Freddie and Fannie, warning of a meltdown and a bubble in the housing market.",1,liar_en
If our recovery were more typical of the postwar era . . . we would have 14 million more jobs today.,0,liar_en
"Of all the illegals in America, more than half come through Arizona.",1,liar_en
"He's been endorsed by ""every major newspaper here in the state of Texas.""",0,liar_en
Says abill he vetoed to give driver licenses to certain immigrants known as Dreamers would havechanged nothing.,1,liar_en
"We have 93 million people out of work. They look for jobs, they give up, and all of a sudden, statistically, theyre considered employed.",2,liar_en
There is no good data showing secondhand smoke kills people.,2,liar_en
Wisconsin is called the Badger State because our ancestors came here with the hopes of living the American dream by mining.,0,liar_en
Rick Scott got a majority of the Hispanic vote in Florida.,1,liar_en
"Says Clackamas County Measure 3-401 will hurt our county, cripple economic growth, and increase our taxes with excessive special elections.",2,liar_en
Obama has admitted a cap and trade plan would cause electricity bills to skyrocket.,0,liar_en
Says a Pro-Stimulus economist admits it is not working,2,liar_en
Hillary Clinton is for open borders.,2,liar_en
Americans are working longer hours for low wages . . . and yet almost all new income and wealth is going to the top 1 percent.,1,liar_en
Says people who signed recall petitions against Wisconsin state Sen. Jim Holperin received harassing phone calls from out-of-state telemarketers claiming to represent the Democratic Party and insinuating foul play by petition circulators.,0,liar_en
"Since ObamaCare and the stimulus passed, the unemployment rate in the U.S. has increased.",2,liar_en
"Says Joe Biden said Jon Corzine is the smartest guy that I know, in terms of the economy and on finance, I really mean this.",0,liar_en
"John McCain has said the economy is ""not his strong suit.""",0,liar_en
"Now in half the homes in California, people speak a language other than English in their own homes.",1,liar_en
Gov. Palin ... is somebody who actually doesn't believe that climate change is man-made.,0,liar_en
"According to a recent poll, there are more young Republicans enrolled in their parents (health insurance) plans than young Democrats.",0,liar_en
The McCain campaign is roughly in the position where Vice President Gore was running against President Bush one week before the election of 2000.,2,liar_en
She is the only candidate who has stood by our community and immigration reform from the beginning.,1,liar_en
"Recent census data shows that the average American family spends over $13,000 a year for health care coverage.",2,liar_en
I sponsored and was the co-sponsor of the only legislation that ever passed that had E-Verify provisions in it back in 2010 when I served in the Legislature.,2,liar_en
"After a decade of decline, this country created over half a million manufacturing jobs in the last two and a half years.",0,liar_en
"If Florida had not taken the stimulus, it would have led to the firing of 20,000 teachers.",0,liar_en
Eighty out of 82 counties in Ohio ... have an auto manufacturing facility.,0,liar_en
"Twenty percent of our electricity currently comes from nuclear power plants. I think there are 104 in the United States, two of them around the coast in California.",0,liar_en
"Taxpayer-funded benefits to illegals in California are ""a skyrocketing cost under Obamacare.""",2,liar_en
Californias credit rating is the worst in the country.,0,liar_en
28 percent of Kentuckians dont have any online access.,1,liar_en
"Americans will pay more in taxes in 2011 than they will spend on groceries, clothing and shelter combined.",1,liar_en
Says iPads and iPhones are built in the United States of America.,2,liar_en
"When Roy Barnes was governor, ""Georgia created 235,000 jobs.""",1,liar_en
"Mike Dovillas big ideas like expanding the Ohio Motion Picture Tax Credit, which helped bring films like The Avengers to Cleveland, have helped make our state No. 1 in the Midwest for job creation.",1,liar_en
The only time government employment has gone down during a recession has been under me.,2,liar_en
This is the worst jobs recovery since the Great Depression.,2,liar_en
"Opponent Holly Benson said that Just because youre poor doesnt mean youre unhealthy, it just means you have a lot more time to go running.",0,liar_en
Social Security took seven years before anybody got the first check.,1,liar_en
Federal government reneging on Medicaid payments to Wisconsin caused about $240 million in extra costs in the 2013-15 state budget.,2,liar_en
"Says she has bipartisan support, including 53 sheriffs throughout the state, Democrats and Republicans.",0,liar_en
Mickey Mouse was registered to vote (in Florida).,2,liar_en
We have doubled the distance our cars will go on a gallon of gas.,2,liar_en
Says Transportation Secretary Ray LaHood will force you to stop using your cell phone while driving.,2,liar_en
"Since 1995, the top 400 wealthiest families have seen their incomes go up 400 percent and their tax rates go down 40 percent.",0,liar_en
"Our businesses have created nearly twice as many jobs in this recovery as they had at the same point in the last recovery, when there was no Obamacare.",1,liar_en
"McCain economic adviser Phil Gramm is ""the architect of some of the deregulation in Washington that helped cause the mess on Wall Street.""",1,liar_en
"Says that during President Barack Obamas tenure, the United States has created 15 million new jobs.",1,liar_en
Says the Obama administration never responded to his 2012 letter flagging the uptick in unaccompanied children crossing the U.S.-Mexico border.,0,liar_en
Last week the Blue Chip Economic Indicators came out that surveys lots of private forecasters. Almost all of them are predicting a turnaround in the third quarter and positive growth in the fourth quarter.,0,liar_en
"The Hispanic population in Gwinnett and Henry counties has increased by 153 percent and 339 percent, respectively, since 2000 while Republican presidential candidates are getting a smaller percentage of the vote in those counties.",0,liar_en
"Because of voter fraud, Republican candidates need to do a point or two better to win statewide elections in Wisconsin.",2,liar_en
Says his Texas election fraud investigations have resulted in 50 convictions.,1,liar_en
"Congress shoveled $700 billion into the Troubled Assets Relief Program, $325 billion of which has been spent without purchasing any toxic assets.",0,liar_en
"Forty percent of people in this country, illegally, are overstaying visas.",0,liar_en
Says Mitt Romney once supported President Obamas health care plan but now opposes it.,1,liar_en
Says U.S. Senate opponent Tommy Thompson favors raising taxes on small businesses.,1,liar_en
"In 2011, there were more than 28,000 new Tennessee jobs created and over $4 billion in capital investment. Our Jobs4TN plan is working.",1,liar_en
Says that to drive the length of the newly drawn 15th District youd find yourself on the road as long as it would take to drive from Columbus to Niagara Falls.,0,liar_en
700 jobs (were) lost because Allen Boyd voted for the health care bill.,1,liar_en
We have less crime in the (Rio Grande) Valley than we do in other major Texas cities.,1,liar_en
"Prior to Obamacare here in Wisconsin, 95 percent of Wisconsinites were covered by insurance. After Obamacare, 95 percent of Wisconsinites were covered by insurance. It hasnt had an impact.",2,liar_en
Women of childbearing age spend 68 percent more in out-of-pocket health care costs than men.,0,liar_en
"Right now, in every major poll, national poll and statewide poll done in the last month, six weeks, we are defeating Trump, often by big numbersand always at a larger margin than Secretary Clinton is.",0,liar_en
Rick Scott wants to take us back to the days of insurance companies denying coverage for pre-existing conditions.,0,liar_en
"Kay Bailey Hutchison was elected state treasurer, succeeding Ann Richards. Democrats then abolished the position ... Hutchison later became a U.S. senator.",2,liar_en
We caught (the Texas Commission on Environmental Quality) lying to us about the results of air quality studies in the Barnett Shale.,1,liar_en
"A third of all the young people in America are not in America today because of abortion, because one in three pregnancies end in abortion.",2,liar_en
A Paul Ryan-Scott Walker (or Scott Walker-Paul Ryan) ticket for the White House in 2016 would be unconstitutional because both men live in Wisconsin.,2,liar_en
"Over the past year ... our 16 counties have hemorrhaged more than 6,000 jobs with no apparent end in sight.",2,liar_en
"Says any attempt to try to compare the Massachusetts health care law with the federal health care law is completely, intellectually dishonest. Governor Romney did not raise one tax in doing what he did.",1,liar_en
Says Donald Trump wants to replace Obamacare with a single-payer system.,1,liar_en
Some doctors say Ebola can be transmitted through the air by a sneeze or some cough.,2,liar_en
Obamacare provision will allow forcedhome inspections by government agents.,2,liar_en
"For the first time in U.S. history, a personal inaction will be deemed unlawful -- not purchasing a health-insurance plan",2,liar_en
"Says Donald Trump thinks that climate change is a hoax, invented by the Chinese.",0,liar_en
"Less than 2 percent of illegals are picking crops, but 41 percent are on welfare.",1,liar_en
Says Miami Congressman Carlos Curbelo supports drilling offshore and repeatedly voted against President Obamas ability to fight pollution and combat climate change.,1,liar_en
Tourism and retirees are the dominant economic engines in our state.,0,liar_en
Secretary Geithner has left the option on the table of abandoning the dollar for a multinational currency.,2,liar_en
"As a senator, Barack Obama supported ""an amendment that basically gutted the legal temporary worker program.""",0,liar_en
President Obamashealth care law is a government takeover of healthcare.,2,liar_en
55 percent of the people who cast a provisional ballot (in Florida) in the last presidential election -- their vote did not count.,0,liar_en
The U.S. is borrowing approximately $2.52 for every $1 of economic growth so far in 2012.,0,liar_en
Weve had the private sector more than double the investment that was made by the public sector at Quonset Business Park.,0,liar_en
Says Hillary Clinton is proposing destroying Medicare for seniors.,2,liar_en
Weve recovered (from the recession) faster and come farther than almost any other advanced country on Earth.,0,liar_en
Mitt Romney did not run his campaign on the basis of arguing his experience in the business world was a reason to vote for him.,2,liar_en
"Says if Texas abortion measure passes, someone living in El Paso would have to drive 550 miles each way to San Antonio for something as simple as cervical cancer screening.",2,liar_en
The debt will soon eclipse our entire economy.,0,liar_en
"Im 59. In either Canada or Great Britain, if I broke my hip, I couldnt get it replaced.",2,liar_en
"When the Dallas/Fort Worth Airport needed to stop its earthquake spike a few years ago, they temporarily shut down the wells that were injecting fracking fluid into the ground ... (and) those earthquakes stopped.",0,liar_en
Says the Affordable Care Act was a federal takeover of the student loan industry and profits on the loans go to help pay for the health care law.,1,liar_en
Says President Barack Obama did not come into office with the economy in a free fall.,1,liar_en
"For what we spend in just one week in Iraq, 800,000 children could get health insurance for an entire year.",0,liar_en
Wisconsin is one of the few states in the country that do not currently require a photographic identification to vote.,2,liar_en
"The first (state) budget that came out of our Republican leadership slashed funding to Planned Parenthood...It resulted in the reduction of hours, the elimination of days, elimination of access to women in my city and all over my state.",0,liar_en
We cut taxes for 95 percent of working families.,0,liar_en
"Daraprim is still underpriced, relative to its peers.",2,liar_en
Obamacare passed by just one vote in the Senate. It wouldnt have passed without Mark Warners vote.,0,liar_en
Says Mike Huckabee appeared in diabetes infomercials to endorse cures and treatments that no health agency supports.,0,liar_en
"About 750,000 people die in China each year from auto emissions.",1,liar_en
"Amniocentesis, does, in fact, result more often than not in this country in abortion.",2,liar_en
We had the biggest drop of the rate of unemployment (in)all but 4 states.,1,liar_en
Says Texas ranks first among the states in the amount of carbon dioxide emitted and toxic chemicals released into water.,1,liar_en
"The United States has never been richer, if you look at per capita GDP.",0,liar_en
"The WIC program is an incredibly cost effective program, serving nearly 10 million Americans each year and costing less than $100 per person. In my district, more than 18 percent of residents suffer from food insecurity and depend on WIC to make ends meet.",2,liar_en
Californias proposed tobacco tax diverts 82 percent of the new taxes to line the pockets of wealthy special interests like insurance companies who dont have to help even one more patient.,1,liar_en
Says theres no proven instance where hydraulic fracking has polluted groundwater.,0,liar_en
About 40 percent of Hispanic homeowners have subprime mortgages.,0,liar_en
Wisconsin is below the national average in wage growth and job growth.,0,liar_en
Blocking travel from countries with Ebola should be possible because President Barack Obama has sealed off Israel in the past.,1,liar_en
Some businesses in Oregon are having to shrink back their businesses as a result of the law.,0,liar_en
"Massachusetts under Gov. Mitt Romney initially ranked last among states in job growth, but by the end of his governorship, we were in the middle of the pack.",1,liar_en
"As governor, in the face of partisan attacks, (Charlie Crist) had the courage to save jobs and lead his state into economic recovery.",1,liar_en
"During the past four years, average wages have barely budged.",0,liar_en
In 20 years there will be enough Muslim voters in the U.S. to elect the president by themselves.,2,liar_en
The STAR Ohio fund just received the highest possible credit rating one of these funds can receive.,1,liar_en
Theres a big chunk of the country that thinks that I have been too soft on Wall Street.,0,liar_en
Says he forced Washington to open up the Arctic Ocean to oil drilling.,0,liar_en
Were losing thousands of (veterans) waiting on line because they cant get speedy health care from the Veterans Administration.,1,liar_en
Says Rick Perry provided in-state tuition... for illegal immigrants.,0,liar_en
We need to pass a carbon tax to stop climate change. Break up the Wall Street banks. And stop the government spying on innocent Americans. Cory Booker doesnt support any of these ideas.,1,liar_en
St. Pete Beachs local version of Amendment 4 resulted in seemingly endless lawsuits (that) decimated the citys legal budget and forced the city to raise the property tax rate.,1,liar_en
President Barack Obamas latest executive order mandates the apprehension and detention of Americans who merely show signs of respiratory illness.,2,liar_en
Says the national heath care reform is a government takeover of health care.,2,liar_en
The startup rate of Hispanic businesses is three times the national rate.,1,liar_en
Austin is the largest city in the U.S. or Texas with no geographic representation on its city council.,0,liar_en
The health care reform law reduces the deficit by nearly $1.2 trillion over the next two decades.,1,liar_en
On whether he wrote a provision that allowed AIG to dole out bonuses.,2,liar_en
"Youre paying for...(state Sen. Diane Allens) health care, and she took yours away.",1,liar_en
Says that Sherrod Brown voted to cut Medicare by over $500 billion in order to fund government-run health care.,2,liar_en
"Says the fertilizer plant that exploded in West, Texas,had not been inspected by the state of Texas since 2006.",2,liar_en
"#Business formation is still on the rise in Ohio! So far in 2011 weve assisted w/ 44,443 new business filings.",0,liar_en
Says Republican-approved changes to make it more difficult to participate in Ohio elections include reducing in-person early voting from 35 days to six.,0,liar_en
Says an EPA permit languished under Strickland but his new EPA director got it done in two days.,1,liar_en
"In Florida, when Jeb Bush was governor, state authorities conducted a deeply flawed purge of voters before the presidential election in 2000 and in2004 a plan to purge even more voters was headed off.",0,liar_en
"If youre from Syria and youre a Christian, you cannot come into this country as a refugee.",2,liar_en
Says only four Texas legislators voted against a law giving in-state tuition rates to certain illegal immigrants.,0,liar_en
Building a wall on the U.S.-Mexico border will take literally years.,0,liar_en
"Gwinnett Medical Center is operating in the negative, in part, because of illegal immigrants.",1,liar_en
President Obama and liberal former DNC Chairman Tim Kaines $787 billion stimulus failed to create jobs.,2,liar_en
Our businesses have created jobs every single month since (Obamacare) became law.,0,liar_en
"Citing his efforts to secure the border, Obama said, Overall, the number of people trying to cross our border illegally is the lowest it has been since the 1970s.",1,liar_en
Jim Renacci voted repeatedly to end Medicare.,2,liar_en
Says Lamar Smith sponsored the bill that funded Obamacare.,2,liar_en
Says Hillary Clintons plan would tax many small businesses by almost 50 percent.,1,liar_en
"The Senate health care bill ""would leave 24 million people without insurance coverage.""",0,liar_en
The health care law imposes a federal mandate requiring middle-class Americans to buy health insurance whether they can afford it or not.,1,liar_en
The Kochs stand to make around $100 billion if the government approves the Keystone XL pipeline.,2,liar_en
97 percent of the work that Planned Parenthood does is about mammograms and preventative health.,1,liar_en
Florida's cost for the Medicaid expansion will be $1.6 billion a year or more.,1,liar_en
Says that U.S. Rep. Allen West is a constituent of mine.,0,liar_en
"McCain ""hired some of the biggest lobbyists in Washington to run his campaign.""",0,liar_en
"Every year, more than $40 million are leaving Missouri for the Lone Star State.",1,liar_en
"If you threw a barbecue yesterday for the Memorial weekend, it was 29 percent more expensive than last year because Barack Obamas policies have led to groceries going up 29 percent.",2,liar_en
"Obamacare-caused paperwork will annually absorb 190 million hours or more--and Mount Rushmore could be built 1,547 times over with the paperwork.",1,liar_en
"At the beginning of the last decade ... America had a budget surplus of over $200 billion. By the time I took office, we had a one-year deficit of over $1 trillion and projected deficits of $8 trillion over the next decade.",0,liar_en
There have been 30 published polls in this election cycle and Harry Reids been trailing in every single one.,2,liar_en
Huckabee supported a tuition break to the children of illegals that are here illegally when citizens are having to pay a higher rate.,1,liar_en
Says he was the only Republican candidate at a prior debate who said lower-income workers were being hurt by the economy.,1,liar_en
Says of flood of non-Mexicans being apprehended at the border: These are people that are coming from states like Syria that have substantial connections back to terrorist regimes and terrorist operations.,2,liar_en
Says he will protect your guaranteed benefits in Medicare while Mitt Romney would take away Medicare as guaranteed benefits.,1,liar_en
The national debt grew an estimated$15 billion last weekend.,0,liar_en
"In the health care bill, were now offering insurance for dogs.",2,liar_en
Says unemployment in Ohio is significantly higher than the unemployment rate in states which are not forced union states and its always been that way.,2,liar_en
"Says that Tim Pawlenty eliminated health insurance for 33,000 to 35,000 people when he was governor of Minnesota.",1,liar_en
Says Texas passed a state Dream Act before any other state.,0,liar_en
All the talk about socialism during the campaign made young people more interested in it by Election Day.,2,liar_en
"John McCain and George Bush have ""absolutely no plan for universal health care.""",0,liar_en
Klein did not hold a single town hall meeting (on health care) where the general public was invited to ask questions or present their views.,2,liar_en
Says North Carolina Rep. Renee Ellmers was the only Republican to vote against an amendment to prioritize the deportation of sexual criminals who are illegal immigrants.,1,liar_en
"Wisconsin uses voting machines that are outlawed, they are illegal.",2,liar_en
Chris Coons has Marxist beliefs.,2,liar_en
"Donna Shalala left me with 12 million doses of smallpox vaccine and I created enough to vaccinate every man, woman and child against smallpox in America.",0,liar_en
"Weve got an average of 5,600 soldiers committing suicide. Thats about 20 a day.",1,liar_en
A proposed immigration bill will bankrupt Georgia if passed.,2,liar_en
President Obama in November of last year wiped away (a program) that allows for shared fingerprinting for those who are behind bars so you know who is here legally and illegally.,1,liar_en
"Says Texas state funds were spent on a TV series on spouses cheating on their wives, kind of glorifying the act of cheating.",0,liar_en
It is a fact that the economy does better when we have a Democrat in the White House.,1,liar_en
Im the only one whos fought against developers draining the Everglades!,2,liar_en
"In Buffalos SolarCity project, Andrew Cuomo will create maybe 500 jobs if it ever happens at all, at about $1.5 million per job.",2,liar_en
We will be the first party to elect a bald guy to governor.,2,liar_en
"Says Hillary Clinton was let off the hook for her email scandal while Gen. David Petraeus had his life destroyed for doing far, far less.",2,liar_en
"Police officers in this state have that right, to check the immigration status of people they arrest.",0,liar_en
Many just call him Lyin Ted. ... HisTV ad about John Kasich? Lie! Stations had to pull it off the air.,2,liar_en
"Democratic Party candidates for the state Assembly actually received 200,000 more votes statewide than their Republican counterparts in the 2012 election",0,liar_en
"When President Franklin D. Roosevelt started Social Security, it only affected widows and orphans, and when Medicare began, it was a small program.",2,liar_en
"Despite touting the economic stimulus as a great triumph, ""The very same report, however, notes that unemployment will average 10 percent for the rest of the year.""",0,liar_en
I would be the first Republican senator elected in New Jersey in 41 years.,0,liar_en
Rhode Islands teen binge drinking rate is double the national average.,2,liar_en
The GOP budget plan would cut nearly a million jobs.,1,liar_en
The climate hasnt warmed in quite a few years. That is proven scientifically.,2,liar_en
Texas has the highest rate of uninsured in the nation. ... And there are more uninsured children in Texas than in any other state.,0,liar_en
One of the reasons that Budweiser stayed in New Jersey is the money they got from RGGI to put solar on their roof to save on their energy costs.,2,liar_en
A federal judge said President Barack Obamas executive action on immigration is unconstitutional.,0,liar_en
Commerce Secretary nominee John Bryson appears to endorse world government.,2,liar_en
"In the New York 9th District, there is a large number of people who went to the polls tonight who didnt support the president to begin with and dont support Democrats -- and its nothing more than that.",1,liar_en
Says Donald Trump said he intends to open up additional areas off the coast to oil drilling during the campaign.,0,liar_en
Says Iowa Gov. Terry Branstad chartered a plane to remove 124 young illegal immigrants from his state and take them back to Honduras.,2,liar_en
"According to one study, the minimum wage today is worth $2 less than in 1968.",0,liar_en
"In Miami-Dade County, we spend at our school system over $20 million every year educating recent immigrants.",0,liar_en
"Look, we are at war with these people and they dont wear uniforms. This is a war against people that are vicious, violent people, that we have no idea who they are, where they come from. We are allowing tens of thousands of them into our country now.",2,liar_en
This unit is the only one in the state that strives to implement the principles of Mother-Friendly care as outlined by the national Coalition for Improving Maternity Services Mother-Friendly Childbirth Initiative.,2,liar_en
"Obama says his health care plan is ""universal.""",1,liar_en
"In the case of a catastrophic event, the Atlanta-area offices of the Centers for Disease Control and Prevention will self-destruct.",2,liar_en
The economic impact of Atlantas 2000 Super Bowl was $292 million.,2,liar_en
"Says that when Democrats controlled Congress and the White House, federal spending as a share of the Gross Domestic Product leapt from 18.2 percent in 2001 to 25.2 percent in 2009 -- the largest such increase in any eight-year period since World War II.",1,liar_en
Income inequality is worse in towns run by Democrat mayors than in towns run by Republican mayors.,1,liar_en
Says he and Bernie Sanders have very similar views on trade,0,liar_en
Obamacare is costing 2 million jobs.,1,liar_en
There would be tens of thousands of jobs created if President Barack Obama approved the Keystone XL pipeline.,1,liar_en
Obamacare will mean 2.1 million fewer jobs by 2021.,1,liar_en
You dont know if this (the H1N1 vaccine) is gonna cause neurological damage like it did in the 1970s.,1,liar_en
"Chained CPI would save $1 trillion in the second decade off the federal budget debt, a report shows.",1,liar_en
"Wisconsin election officials to accept Mickey Mouse, Hitler signatures on recall petitions.",1,liar_en
The FBI is involved in an investigation about people in the Rio Grande Valley who are using cocaine to buy votes.,0,liar_en
"(John) Kasich was the architect who balanced the budget, cut spending, created a surplus, igniting record job creation.",1,liar_en
"The Senate immigration bill has immediate legalization ... and the border security is sometime in the future, and just like in 1986, its designed never to come into being.",1,liar_en
State Sen. Alberta Darling voted to add more than $1 billion in additional spending while cutting programs such as education and health care,0,liar_en
"If you look at states that are right to work, they constantly do not have budget deficits and they have very good business climates.",1,liar_en
Swaziland has the highest rate of HIV infection in the world.,0,liar_en
Medicare and Medicaid are the single biggest drivers of the federal deficit and the federal debt by a huge margin.,0,liar_en
Says some Austin school district classrooms lack electrical outlets.,2,liar_en
"Hillary stood up for universal health care when almost no one else would, and kept standing till 6-million kids had coverage.",1,liar_en
Preventive care coverage under the Affordable Care Act has already helped Granite Staters save money and live healthier lives.,1,liar_en
"Says Barack Obama said, If we keep talking about the economy, were going to lose.",2,liar_en
Hidden in the healthcare.gov code is language that means users waive any reasonable right to privacy of your personal information.,2,liar_en
Preventive care does not save the government money.,0,liar_en
Proposed immigration legislation would give new immigrants a taxpayer-funded cellular phone.,2,liar_en
A Trump television ad shows Mexicans swarming over our southern border.,2,liar_en
"By some estimates, as few as 2 percent of the 50,000 (Central American) children who have crossed the border illegally this year have been sent home.",0,liar_en
"Economic inequality in Multnomah County has a face -- and a name. It has 90,000 faces and names -- the number of county residents who are still unemployed, or underemployed, in the wake of the 2008 Wall Street crash.",2,liar_en
"Today, there are more Hoosiers going to work than ever before in the 200-year history of the great state of Indiana.",1,liar_en
Undocumented immigrants pay $12 billion of taxes every single year.,0,liar_en
A salesclerk at Hobby Lobby who needs contraception is not going to get that service through her employers health care plan because her employer doesnt think she should be using contraception.,1,liar_en
"The Border Patrol has 20,000 agents more than twice as many as there were in 2004.",0,liar_en
Says the Republican state convention is actually larger than the Republican National Convention.,0,liar_en
Says Suzanne Bonamici supports the $500 billion cut to Medicare passed last year.,2,liar_en
"In last weeks debate, Bernie questioned Hillarys commitment to fighting climate change because a whopping 0.2 percent of the money given to our campaign has come from employees of oil and gas companies. Not even 2 percent, mind you: 0.2 percent.",0,liar_en
Experts say the property tax is the most harmful to economic growth and . . . the sales tax is least harmful.,1,liar_en
The health care law is accelerating our country toward bankruptcy.,1,liar_en
"For the first time in history, the share of the national popular vote margin is smaller than the Latino vote margin.",0,liar_en
"Says that under the Obama administration, the debt has nearly doubled.",0,liar_en
Milwaukee County government employees pay much more for their health care than City of Milwaukee or State of Wisconsin employees.,1,liar_en
Gov. Rick Perry has overseen the highest Texas unemployment in 22 years.,1,liar_en
The 2006 Massachusetts health care law has added (only) about 1 percent to our state budget.,0,liar_en
"In America, we pay, by far, the highest prices in the world for prescription drugs.",0,liar_en
"The poverty rate for families in which a husband and a wife work is 5 percent, but in families headed by one person its 30 percent today.",1,liar_en
"Currently, it takes up to 25 years to obtain U.S. citizenship legally but the Senate bill would allow immigrants who came to the United States illegally to obtain citizenship in just 13 years.",1,liar_en
"Unemployment for those with college educations is now 4.5 percent. Unemployment for those with more than a college education, below 4 percent.",0,liar_en
"More people hunt and fish in Texas in a given year than attend the... games of the Dallas Cowboys, the Dallas Mavericks, the Houston Texans and the Houston Rockets combined.",0,liar_en
Two elections in a row (Waukesha County Clerk Kathy Nickolaus) has screwed up counting the vote,2,liar_en
"In 2007, the top 1 percent of all income earners in the United States made 23.5 percent of all income, which is more than the entire bottom 50 percent.",0,liar_en
On whether humans contribute to global warming,1,liar_en
"More than a quarter of mortgage borrowers are underwater, and 11 percent of all homes are vacant.",1,liar_en
"There is a provision in the economic stimulus plan that means that ""students cannot meet together in their dorms, if that dorm has been repaired with this federal money, and have a prayer group or a Bible study.""",2,liar_en
I do provide universal health care.,1,liar_en
"Our economy could fall $1 trillion short of its full capacity, which translates into more than $12,000 in lost income for a family of four.",1,liar_en
Another great endorsement! Barrow Journal explains the difference between me and Jody Hice.,1,liar_en
"Thousands of politicians from across Ohio along with their relatives, employees and friends are still eligible to serve on the proposed redistricting commission.",0,liar_en
Says Newt Gingrich has said that we should make the 11 million illegal workers that are in this country legal.,2,liar_en
The first tweet was sent from Austin.,2,liar_en
It is estimated that Arizona has lost more than $100 million in hospitality industry revenues since passage of the Arizona immigration laws.,1,liar_en
"According to (Barack) Obamas newest unconstitutionally enacted law, health care professionals are now required to violate HIPAA privacy laws and submit medical data to the government, which is then used as justification for gun confiscation.",2,liar_en
Says theres no language in the U.S. Constitution that prevents someone from running for Congress simultaneously in multiple states.,0,liar_en
The most recent survey of climate scientists said about 57 percent dont agree with the idea that 95 percent of the change in the climate is caused by CO2.,2,liar_en
Two-thirds of our economy is a consumer economy.,0,liar_en
"Says Texas has one state inspector for every 4,500 oil and gas wells.",0,liar_en
"Given the results of the primary, the vote of one New Hampshire superdelegate is equal to the votes of about 10,000 grassroots activists.",0,liar_en
"Many of the alarmists on global warming, theyve got a problem because the science doesnt back them up. In particular, satellite data demonstrate for the last 17 years, theres been zero warming.",1,liar_en
The fiscal cliff agreement was the largest tax increase in history.,2,liar_en
"My opponent, in 2008, had contributions investigated by the federal government.",2,liar_en
This Congressadjourned earliest of any time in congressional history before an election.,2,liar_en
Alex Sink funneled three quarters of a million dollars in no-bid contracts to Bank of America.,1,liar_en
"Vice President Joe Biden's meeting ""with the transparency and accountability board . . . was closed to the public.""",2,liar_en
There are a lot of casinos across the country that have gone bankrupt.,0,liar_en
"We have a retiree that is collecting a $17,000 paycheck a month . . . tax free.",0,liar_en
It is a commitment voters take very seriously: The only incumbent in Ohio to break his Pledge and vote for Ted Stricklands income tax hike was defeated soundly on Tuesday.,0,liar_en
There's no evidence anywhere that offshore drilling has hurt tourism in any area where it has been allowed.,2,liar_en
"Between 2008 and 2014, criminal aliens accounted for 38 percentof all murder convictions in the five states of California, Texas, Arizona, Florida and New York.",2,liar_en
"The United States is ""seeing greater income inequality now than any time since the 1920s.""",0,liar_en
Florida is second in the nation in the uninsured.,0,liar_en
"Children are crossing the border because President Barack Obama said if you come, youre going to be able to stay, because were not going to enforce the law.",1,liar_en
"Says under the Senate immigration bill, newly legalized immigrants will pay every tax possible, but you dont get a single benefit for 10 years.",0,liar_en
"Originally, Democrats promised that if you liked your health care plan, you could keep it. One year later we know that you need a waiver to keep your plan.",1,liar_en
"Of course, there is large scale voter fraud happening on and before election day.",2,liar_en
Says 56 percentof (the U.S.-Mexico) border is not under our control.,1,liar_en
"Obama ""won health care for 150,000 people.""",0,liar_en
Californias Proposition 63 would CRIMINALIZE the sharing of ammunition between friends who may be hunting or shooting together.,1,liar_en
"You know what Truman said, You want a friend in Washington, buy a dog.",2,liar_en
We have more people working in clean and green energy than in oil and gas in this country.,0,liar_en
Productivity has risen 18 percent ...yet wages have stayed flat... There are 5-million more people in poverty here in our country than there were in 2000.,0,liar_en
"Says there were multiple instances of voter fraud in Wood County, Ohio.",2,liar_en
"Says Nancy Pelosi said, Waiting long hours in the emergency room will allow you to make new friends!",2,liar_en
"Says an illegal immigrant fraudulently claimed children who actually lived in Mexico on income tax forms to collect more than $29,000.",0,liar_en
"The region I represent, both currently and in the future, has more automotive plants than the entire state of California.",0,liar_en
A federal system that verifies employees are authorized to work in the U.S. is inaccurate anywhere from 50 percent all the way up to in excess of 80 percent of the time.,1,liar_en
"No one in Rhode Island -- not just children, no one in Rhode Island -- should eat more than one serving of freshwater fish caught in our state each month.",1,liar_en
"Says the health care law rations care, like systems in Canada and Great Britain.",2,liar_en
Abortion is the second-most conducted surgical procedure in this country.,2,liar_en
Right-to-work states have higher rates of income growth.,1,liar_en
The cap-and-trade bill will mean 2 million jobs lost.,1,liar_en
The people of Tiverton have historically supported [gambling measures] at a rate higher than the rest of the state.,0,liar_en
A Florida judge ruled parts of Obamacare unconstitutional.,0,liar_en
Says broken compact fluorescent light bulbs allegedly cause migraines and epilepsy attacks.,2,liar_en
"Every month, another 50,000 U.S.-born Hispanics turn 18 and become eligible to vote.",0,liar_en
